epoch	hours	top1Accuracy
1	0.00458317	21.51
2	0.00726210	34.31
3	0.01059966	30.41
4	0.01327809	22.80
5	0.01596042	29.01
6	0.01918223	22.54
7	0.02187502	15.64
8	0.02508836	18.68
9	0.02777991	34.27
10	0.03047792	33.68
11	0.03372239	40.66
12	0.03640642	41.93
13	0.03962314	35.58
14	0.04231830	59.77
15	0.04501401	68.13
16	0.04823972	25.48
17	0.05093853	23.99
18	0.05414895	38.78
19	0.05684564	42.32
20	0.05954432	61.23
21	0.06277210	51.43
22	0.06547019	52.91
23	0.06881692	41.63
24	0.07150411	56.20
25	0.07419386	61.04
26	0.07743434	67.57
27	0.08013275	73.68
28	0.08337088	45.56
29	0.08606907	61.43
30	0.08876933	59.89
31	0.09203827	62.26
32	0.09472652	66.03
33	0.09794814	53.41
34	0.10063175	68.91
35	0.10331895	64.90
36	0.10655242	70.43
37	0.10925694	73.72
38	0.11245373	71.38
39	0.11514948	84.38
40	0.11784690	83.93
41	0.12108963	84.20
42	0.12379015	85.83
43	0.12711625	81.69
44	0.12979981	83.99
45	0.13248531	84.44
46	0.13572535	84.94
47	0.13842106	85.92
48	0.14165083	85.44
49	0.14433015	86.92
50	0.14701081	87.05
