epoch	hours	top1Accuracy
1	0.00201825	24.39
2	0.00345178	32.64
3	0.00486316	39.42
4	0.00623622	45.91
5	0.00760965	51.68
6	0.00898310	55.86
7	0.01035695	58.59
8	0.01173153	62.50
9	0.01310887	62.03
10	0.01448426	65.41
11	0.01586287	64.89
12	0.01723830	68.94
13	0.01861413	68.80
14	0.01999472	69.55
15	0.02137135	71.29
16	0.02274710	72.02
17	0.02412373	72.80
18	0.02550089	73.87
19	0.02687779	73.78
20	0.02825655	73.91
21	0.02963474	75.21
22	0.03101376	75.25
23	0.03239389	76.01
24	0.03377216	76.71
25	0.03515235	76.70
26	0.03653173	77.18
27	0.03791009	77.22
28	0.03928764	76.32
29	0.04066822	76.99
30	0.04204785	78.00
31	0.04342684	77.79
32	0.04480534	79.05
33	0.04618531	78.73
34	0.04756527	78.03
35	0.04894535	79.17
36	0.05033361	79.31
37	0.05171639	79.85
38	0.05309474	78.82
39	0.05447668	79.41
40	0.05585967	80.01
41	0.05724028	80.54
42	0.05865070	79.59
43	0.06003344	80.85
44	0.06141184	80.80
45	0.06279696	81.07
46	0.06417569	80.43
47	0.06555307	80.88
48	0.06693192	80.22
49	0.06831190	81.89
50	0.06969085	80.77
51	0.07106903	81.28
52	0.07244743	81.31
53	0.07382571	82.07
54	0.07520296	81.70
55	0.07658245	82.02
56	0.07796122	81.89
57	0.07933997	81.68
58	0.08072096	81.81
59	0.08210087	81.73
60	0.08347861	82.47
61	0.08485857	82.70
62	0.08623764	82.64
63	0.08761663	82.16
64	0.08899606	81.51
65	0.09037729	82.69
66	0.09175792	82.44
67	0.09313768	82.68
68	0.09451678	83.19
69	0.09589579	82.60
70	0.09727482	83.16
71	0.09865352	83.06
72	0.10003118	82.49
73	0.10141103	82.46
74	0.10278930	83.51
75	0.10416927	82.95
76	0.10555284	83.26
77	0.10693047	82.81
78	0.10831081	83.15
79	0.10969245	82.85
80	0.11107263	83.03
81	0.11245273	83.38
82	0.11383045	83.44
83	0.11521064	83.48
84	0.11658984	83.93
85	0.11796795	82.91
86	0.11934722	83.73
87	0.12072772	83.54
88	0.12210774	83.35
89	0.12348674	83.34
90	0.12487025	83.38
91	0.12624915	83.64
92	0.12762795	83.74
93	0.12900442	83.62
94	0.13038249	83.73
95	0.13176282	83.92
96	0.13314273	83.88
97	0.13452178	83.71
98	0.13590164	83.85
99	0.13728152	83.92
100	0.13865880	83.93
