epoch	hours	top1Accuracy
1	0.00517176	13.81
2	0.00633462	22.77
3	0.00751261	29.19
4	0.00867819	31.80
5	0.00984005	35.79
6	0.01100849	37.47
7	0.01217225	40.24
8	0.01333615	40.50
9	0.01451019	42.06
10	0.01567750	42.18
11	0.01684696	43.36
12	0.01803181	45.00
13	0.01924796	45.47
14	0.02041615	45.99
15	0.02158521	46.35
16	0.02275615	47.38
17	0.02393367	48.09
18	0.02510736	47.05
19	0.02627840	47.72
20	0.02745438	47.58
21	0.02862616	49.63
22	0.02979820	50.38
23	0.03097713	50.26
24	0.03214844	50.97
25	0.03331997	51.07
26	0.03449421	51.69
27	0.03566740	51.49
28	0.03684252	52.12
29	0.03802104	52.13
30	0.03919426	52.33
31	0.04042285	52.19
32	0.04159257	52.66
33	0.04276325	52.47
34	0.04394008	53.12
35	0.04511595	52.69
36	0.04628826	52.81
37	0.04747846	53.56
38	0.04865378	53.78
39	0.04982774	53.51
40	0.05101253	54.05
41	0.05218601	53.98
42	0.05335874	53.56
43	0.05453231	54.07
44	0.05570619	54.24
45	0.05688925	54.48
46	0.05806247	54.60
47	0.05923625	54.64
48	0.06041528	54.13
49	0.06163861	54.49
50	0.06281520	54.89
51	0.06399680	54.63
52	0.06516995	54.38
53	0.06634573	55.01
54	0.06752697	54.78
55	0.06870092	54.89
56	0.06987431	55.10
57	0.07104581	54.97
58	0.07222175	55.14
59	0.07340375	55.14
60	0.07457738	55.12
