epoch	hours	top1Accuracy
1	0.00450525	39.09
2	0.00719489	17.22
3	0.00988875	40.85
4	0.01258443	35.97
5	0.01527385	44.17
6	0.01796059	36.49
7	0.02064906	36.71
8	0.02333939	24.29
9	0.02603466	33.13
10	0.02873105	30.64
11	0.03194617	70.59
12	0.03463926	41.77
13	0.03733257	47.20
14	0.04003097	28.02
15	0.04272617	19.45
16	0.04542234	26.59
17	0.04811781	33.52
18	0.05081388	19.90
19	0.05351131	27.26
20	0.05620838	19.10
21	0.05946202	69.81
22	0.06215315	13.80
23	0.06483913	19.63
24	0.06752432	40.12
25	0.07021206	22.11
26	0.07289660	41.33
27	0.07558192	19.15
28	0.07826843	33.99
29	0.08095205	28.05
30	0.08363653	27.04
31	0.08689125	68.24
32	0.08957336	42.66
33	0.09225286	16.59
34	0.09493292	35.03
35	0.09761166	28.33
36	0.10029088	46.99
37	0.10297195	40.66
38	0.10564868	50.83
39	0.10832609	50.98
40	0.11100267	63.48
41	0.11421797	79.61
42	0.11689081	62.72
43	0.11956032	55.82
44	0.12223127	52.88
45	0.12490355	53.01
46	0.12757574	57.25
47	0.13025638	63.92
48	0.13293061	71.64
49	0.13560239	73.94
50	0.13827503	85.42
