epoch	hours	top1Accuracy
1	0.00394843	39.58
2	0.00701355	64.19
3	0.01033212	65.82
4	0.01355587	68.19
5	0.01660923	75.42
6	0.01963301	75.29
7	0.02273420	74.92
8	0.02569144	79.36
9	0.02865971	76.53
10	0.03175241	73.98
11	0.03477899	79.78
12	0.03788614	80.44
13	0.04088397	77.80
14	0.04394136	83.05
15	0.04694586	80.47
16	0.05012226	84.02
17	0.05330831	82.08
18	0.05640738	81.65
19	0.05943910	71.19
20	0.06240844	79.07
21	0.06539482	77.24
22	0.06843699	84.70
23	0.07182398	82.69
24	0.07498581	82.91
25	0.07811230	86.07
26	0.08126467	85.57
27	0.08427950	85.73
28	0.08734637	82.63
29	0.09038813	85.61
30	0.09358450	83.19
31	0.09671243	74.27
32	0.09964228	87.09
33	0.10277113	81.18
34	0.10575767	85.21
35	0.10886662	85.68
36	0.11191098	83.16
37	0.11500415	82.72
38	0.11803005	84.18
39	0.12108020	83.77
40	0.12419004	84.45
41	0.12728052	84.64
42	0.13028744	81.26
43	0.13339690	86.91
44	0.13645354	86.97
45	0.13953620	85.24
46	0.14266303	87.45
47	0.14574949	85.44
48	0.14882337	85.79
49	0.15187291	83.08
50	0.15503480	86.35
51	0.15812121	87.45
52	0.16130546	82.74
53	0.16430221	87.11
54	0.16732142	86.75
55	0.17025147	85.15
56	0.17319999	86.40
57	0.17628948	85.94
58	0.17934154	87.31
59	0.18233783	84.19
60	0.18535159	87.60
61	0.18849862	87.79
62	0.19150618	86.38
63	0.19464864	85.55
64	0.19772487	86.84
65	0.20077692	83.50
66	0.20385395	89.10
67	0.20707810	86.71
68	0.21008510	89.80
69	0.21311213	89.31
70	0.21599181	87.33
71	0.21910323	88.64
72	0.22214498	88.32
73	0.22527633	88.27
74	0.22840956	87.09
75	0.23154876	88.55
76	0.23467662	88.48
77	0.23787182	87.79
78	0.24100096	88.06
79	0.24402090	89.92
80	0.24712422	88.51
81	0.25015524	90.82
82	0.25329915	90.59
83	0.25627538	90.94
84	0.25940507	91.03
85	0.26247654	91.00
86	0.26561832	91.50
87	0.26881317	90.53
88	0.27184323	91.38
89	0.27496399	91.75
90	0.27802479	92.22
91	0.28112452	92.36
92	0.28427936	92.53
93	0.28737137	92.71
94	0.29059449	92.83
95	0.29372251	93.47
96	0.29661449	93.72
97	0.29984186	93.64
98	0.30284660	94.22
99	0.30596572	94.37
100	0.30902291	94.51
