epoch	hours	top1Accuracy
1	0.00509071	28.38
2	0.00625839	36.16
3	0.00744063	42.01
4	0.00863842	46.74
5	0.00980662	50.60
6	0.01098074	55.54
7	0.01214943	58.73
8	0.01331940	62.32
9	0.01450184	62.38
10	0.01567722	62.02
11	0.01684957	59.40
12	0.01802823	66.56
13	0.01920483	66.45
14	0.02038563	66.91
15	0.02156464	67.21
16	0.02273878	64.46
17	0.02392660	66.92
18	0.02510397	69.95
19	0.02628196	70.15
20	0.02746678	70.30
21	0.02864437	64.98
22	0.02983306	68.61
23	0.03105372	71.20
24	0.03223197	70.46
25	0.03340936	71.43
26	0.03459269	70.28
27	0.03577135	71.27
28	0.03694794	72.25
29	0.03812441	73.28
30	0.03930135	73.10
31	0.04048951	73.77
32	0.04166775	72.26
33	0.04284399	73.45
34	0.04403066	74.27
35	0.04521037	74.56
36	0.04638744	74.84
37	0.04757113	75.72
38	0.04875430	75.49
39	0.04993189	75.61
40	0.05111438	76.21
