epoch	hours	top1Accuracy
1	0.00340067	13.30
2	0.00611291	15.30
3	0.00882485	22.39
4	0.01153670	34.93
5	0.01425288	18.80
6	0.01697260	35.92
7	0.01969039	41.11
8	0.02240828	34.52
9	0.02512910	48.45
10	0.02784965	49.75
11	0.03057162	48.57
12	0.03329515	56.17
13	0.03601721	53.23
14	0.03874029	59.17
15	0.04146334	59.46
16	0.04418689	60.49
17	0.04691335	62.18
18	0.04963828	63.51
19	0.05236415	63.00
20	0.05508980	64.68
21	0.05781670	65.92
22	0.06054286	62.32
23	0.06326882	64.49
24	0.06599482	66.27
25	0.06872242	67.76
26	0.07145127	68.23
27	0.07417854	67.36
28	0.07690320	68.66
29	0.07963094	69.27
30	0.08235808	69.71
31	0.08508549	69.63
32	0.08781396	70.43
33	0.09054319	70.22
34	0.09327324	69.80
35	0.09599954	70.78
36	0.09872657	70.94
37	0.10145185	70.90
38	0.10417452	71.10
39	0.10689966	71.36
40	0.10963489	71.50
41	0.11236040	71.71
42	0.11508973	71.50
43	0.11781565	71.62
44	0.12054288	71.93
45	0.12326673	71.81
46	0.12599244	72.00
47	0.12871928	72.10
48	0.13144586	72.06
49	0.13417654	72.12
50	0.13690596	72.12
