epoch	hours	top1Accuracy
1	0.00534001	46.22
2	0.00651498	61.66
3	0.00769994	65.71
4	0.00887629	54.65
5	0.01005093	70.03
6	0.01123443	68.70
7	0.01241487	61.15
8	0.01359165	68.59
9	0.01482124	63.88
10	0.01600001	56.04
11	0.01718448	60.48
12	0.01837116	41.15
13	0.01954743	43.39
14	0.02072770	43.95
15	0.02190861	53.75
16	0.02308789	40.72
17	0.02427945	39.21
18	0.02546276	21.97
19	0.02664566	40.48
20	0.02783831	41.21
21	0.02901517	36.04
22	0.03019253	32.17
23	0.03138114	29.93
24	0.03255805	27.30
25	0.03373639	27.99
26	0.03492222	27.39
27	0.03611457	28.14
28	0.03729002	28.09
29	0.03845852	26.25
30	0.03963115	24.12
31	0.04080449	23.80
32	0.04197290	23.59
33	0.04314043	22.25
34	0.04431995	21.20
35	0.04548594	20.48
36	0.04664955	19.39
37	0.04782551	19.26
38	0.04898612	18.59
39	0.05014828	18.44
40	0.05132279	18.45
