epoch	hours	top1Accuracy
1	0.00350047	29.63
2	0.00619686	36.61
3	0.00894305	32.87
4	0.01163064	30.90
5	0.01432287	31.69
6	0.01705781	24.97
7	0.01974768	28.08
8	0.02247405	45.89
9	0.02516722	50.73
10	0.02786002	46.60
11	0.03060761	59.69
12	0.03330320	56.23
13	0.03603128	59.58
14	0.03873737	49.85
15	0.04143045	61.43
16	0.04420591	66.87
17	0.04699165	77.99
18	0.04973939	69.56
19	0.05243399	77.31
20	0.05513287	73.10
21	0.05787165	77.13
22	0.06056828	84.63
23	0.06330406	77.25
24	0.06600075	64.87
25	0.06870017	76.30
26	0.07144485	77.89
27	0.07413987	75.37
28	0.07687687	79.18
29	0.07957391	85.30
30	0.08226833	83.23
31	0.08499950	76.47
32	0.08770273	88.15
33	0.09043110	76.58
34	0.09312868	84.51
35	0.09582511	67.24
36	0.09856676	85.90
37	0.10125928	88.90
38	0.10399308	87.15
39	0.10668648	88.88
40	0.10938247	87.84
41	0.11212389	90.54
42	0.11482064	90.55
43	0.11755128	90.72
44	0.12025499	91.42
45	0.12295064	91.63
46	0.12569187	91.96
47	0.12838779	91.37
48	0.13111647	91.97
49	0.13381339	92.40
50	0.13650831	92.36
