epoch	hours	top1Accuracy
1	0.00517725	34.59
2	0.00940662	44.02
3	0.01361786	47.05
4	0.01777574	53.57
5	0.02202622	56.70
6	0.02652912	48.64
7	0.03040311	58.61
8	0.03424724	51.05
9	0.03845634	56.60
10	0.04253048	51.19
11	0.04672371	57.74
12	0.05092941	61.59
13	0.05512348	60.09
14	0.05955057	59.74
15	0.06367188	51.67
16	0.06807258	66.87
17	0.07246940	61.92
18	0.07669576	66.53
19	0.08089316	64.36
20	0.08559001	55.68
21	0.08964241	64.00
22	0.09393001	69.43
23	0.09815496	65.18
24	0.10256411	68.43
25	0.10674473	70.29
26	0.11106446	68.43
27	0.11477626	63.67
28	0.11889289	68.54
29	0.12317644	63.95
30	0.12727233	65.13
31	0.13136159	68.69
32	0.13541662	72.88
33	0.13973356	70.11
34	0.14414245	66.72
35	0.14826051	71.30
36	0.15232286	70.63
37	0.15639607	74.25
38	0.16043030	74.12
39	0.16457128	72.45
40	0.16882045	68.84
41	0.17306820	71.12
42	0.17737906	69.90
43	0.18150628	74.14
44	0.18569321	71.44
45	0.18999002	70.02
46	0.19417604	65.27
47	0.19833499	66.29
48	0.20253344	70.65
49	0.20661617	67.99
50	0.21075548	71.13
51	0.21505129	72.56
52	0.21918745	74.59
53	0.22359287	74.13
54	0.22789805	67.38
55	0.23227216	71.65
56	0.23639282	77.32
57	0.24053915	72.70
58	0.24481023	78.42
59	0.24882065	70.47
60	0.25299058	72.20
61	0.25720032	76.18
62	0.26162225	74.38
63	0.26579726	78.11
64	0.27011879	74.87
65	0.27432609	75.60
66	0.27873477	75.34
67	0.28320054	75.53
68	0.28764540	75.98
69	0.29192351	77.92
70	0.29635570	79.05
71	0.30042028	78.44
72	0.30464403	79.96
73	0.30882064	75.16
74	0.31252524	78.13
75	0.31667665	78.19
76	0.32101008	74.42
77	0.32519552	78.58
78	0.32956401	69.98
79	0.33370369	77.39
80	0.33781075	79.40
81	0.34196433	80.84
82	0.34600205	79.72
83	0.35008775	78.70
84	0.35439969	78.57
85	0.35860022	81.69
86	0.36283415	81.33
87	0.36730157	78.15
88	0.37181613	81.14
89	0.37595762	82.19
90	0.38023671	83.30
91	0.38489651	82.12
92	0.38902830	83.84
93	0.39332694	83.14
94	0.39762169	83.37
95	0.40198922	83.26
96	0.40642195	84.05
97	0.41044937	85.76
98	0.41454269	86.04
99	0.41859395	85.91
100	0.42308463	86.37
