epoch	hours	top1Accuracy
1	0.00470402	24.50
2	0.00739111	26.47
3	0.01073234	12.47
4	0.01342030	39.89
5	0.01610942	38.97
6	0.01934031	45.12
7	0.02202614	39.40
8	0.02516740	10.00
9	0.02785407	40.08
10	0.03054523	37.83
11	0.03378787	34.58
12	0.03647334	42.16
13	0.03968016	10.00
14	0.04236905	13.85
15	0.04505841	30.24
16	0.04827262	47.34
17	0.05095950	37.60
18	0.05419102	23.39
19	0.05687657	37.14
20	0.05956306	38.02
21	0.06280059	42.92
22	0.06548840	32.38
23	0.06873502	34.21
24	0.07141884	50.39
25	0.07410478	36.55
26	0.07733154	52.09
27	0.08001445	23.47
28	0.08323976	27.91
29	0.08592303	48.87
30	0.08860558	50.92
31	0.09180771	33.15
32	0.09449802	62.62
33	0.09772861	50.76
34	0.10041779	55.53
35	0.10310633	58.49
36	0.10631921	65.74
37	0.10899830	73.84
38	0.11220287	51.06
39	0.11487821	45.23
40	0.11755459	73.15
41	0.12077300	76.28
42	0.12344630	77.52
43	0.12665503	71.63
44	0.12932483	78.44
45	0.13199479	78.80
46	0.13520495	82.90
47	0.13787348	84.69
48	0.14107629	83.86
49	0.14374202	85.80
50	0.14640895	86.41
