epoch	hours	top1Accuracy
1	0.00181768	58.48
2	0.00297671	64.80
3	0.00414947	77.49
4	0.00535296	72.27
5	0.00651295	77.88
6	0.00768548	76.91
7	0.00884621	82.63
8	0.01000590	79.32
9	0.01119161	76.37
10	0.01235513	77.92
11	0.01674620	86.99
12	0.02108884	87.82
13	0.02565217	84.35
14	0.03007923	82.53
15	0.03440711	75.91
16	0.03905310	73.93
17	0.04323371	73.21
18	0.04743437	64.66
19	0.05159129	60.49
20	0.05611831	56.66
21	0.06030071	50.59
22	0.06448120	62.17
23	0.06854015	60.06
24	0.07261307	69.15
25	0.07668703	70.48
26	0.08093195	64.04
27	0.08511839	74.16
28	0.08948479	67.67
29	0.09389275	66.43
30	0.09811591	68.06
31	0.10222166	66.80
32	0.10656324	71.68
33	0.11075398	73.07
34	0.11484108	66.84
35	0.11905979	60.30
36	0.12332964	71.47
37	0.12747683	71.84
38	0.13164606	68.37
39	0.13584473	76.62
40	0.14002051	68.98
41	0.14425771	73.66
42	0.14876481	64.82
43	0.15305996	63.67
44	0.15733464	72.12
45	0.16173391	76.03
46	0.16614407	74.07
47	0.17022474	71.64
48	0.17456402	73.77
49	0.17866581	76.57
50	0.18312471	77.18
51	0.18724632	69.88
52	0.19129195	77.35
53	0.19544764	75.12
54	0.19986521	75.36
55	0.20404217	66.56
56	0.20817236	74.63
57	0.21237326	77.21
58	0.21670291	75.98
59	0.22087696	79.20
60	0.22516965	79.70
61	0.22952224	74.09
62	0.23361964	73.58
63	0.23792066	77.44
64	0.24206559	76.04
65	0.24622158	79.73
66	0.25047325	79.94
67	0.25455347	77.55
68	0.25876054	80.50
69	0.26270455	79.74
70	0.26718351	74.03
71	0.27125420	78.32
72	0.27536838	76.69
73	0.27949219	80.52
74	0.28353209	81.60
75	0.28760852	76.92
76	0.29172557	73.93
77	0.29630070	81.84
78	0.30065795	79.56
79	0.30490522	82.62
80	0.30903946	77.76
81	0.31349963	79.88
82	0.31769732	81.87
83	0.32218779	81.06
84	0.32684243	81.09
85	0.33097400	83.24
86	0.33542656	81.18
87	0.33961492	82.97
88	0.34396785	82.04
89	0.34823436	84.45
90	0.35201121	84.28
91	0.35640134	84.16
92	0.36065671	86.54
93	0.36473704	85.42
94	0.36888199	85.73
95	0.37314743	86.66
96	0.37767270	87.21
97	0.38206262	86.90
98	0.38616403	86.65
99	0.39061663	87.73
100	0.39505949	87.63
