epoch	hours	top1Accuracy
1	0.00386778	34.56
2	0.00520623	49.01
3	0.00654516	55.14
4	0.00788636	63.69
5	0.00922645	74.00
6	0.01056729	77.18
7	0.01190746	72.97
8	0.01324797	75.09
9	0.01459006	76.21
10	0.01593298	80.40
11	0.01727556	79.56
12	0.01861928	79.16
13	0.01996314	81.17
14	0.02130773	74.74
15	0.02265371	80.81
16	0.02399882	80.43
17	0.02534655	80.57
18	0.02669226	83.47
19	0.02803859	74.54
20	0.02938805	82.14
21	0.03073502	80.12
22	0.03208259	77.75
23	0.03342884	82.41
24	0.03477654	77.95
25	0.03612389	71.70
26	0.03747093	83.41
27	0.03881779	81.20
28	0.04016425	83.04
29	0.04151117	80.28
30	0.04285827	80.90
31	0.04420615	81.49
32	0.04555314	79.14
33	0.04690020	80.23
34	0.04824672	81.01
35	0.04959406	82.15
36	0.05094125	66.68
37	0.05228911	74.18
38	0.05363490	79.92
39	0.05498164	79.83
40	0.05632884	77.21
41	0.05767731	80.61
42	0.05902353	76.62
43	0.06037011	78.74
44	0.06171650	79.30
45	0.06306306	62.37
46	0.06440931	77.11
47	0.06575631	75.45
48	0.06710365	73.53
49	0.06845059	76.00
50	0.06979753	72.78
51	0.07114502	70.03
52	0.07249143	77.87
53	0.07383745	78.49
54	0.07518361	77.78
55	0.07653185	74.23
56	0.07787782	76.69
57	0.07922554	71.10
58	0.08057335	54.08
59	0.08192126	54.37
60	0.08326909	70.16
61	0.08461653	63.34
62	0.08596799	68.25
63	0.08731601	73.64
64	0.08866348	51.07
65	0.09001128	72.79
66	0.09135901	59.21
67	0.09270625	46.82
68	0.09405423	65.34
69	0.09540130	65.75
70	0.09674814	67.74
71	0.09809573	71.52
72	0.09944454	66.00
73	0.10079459	63.24
74	0.10214329	68.04
75	0.10349108	63.37
76	0.10483967	72.19
77	0.10618728	65.84
78	0.10753492	71.37
79	0.10888145	52.42
80	0.11022919	70.52
81	0.11157554	67.76
82	0.11292525	72.69
83	0.11427151	73.65
84	0.11561901	73.78
85	0.11696455	73.13
86	0.11830953	70.21
87	0.11965492	73.99
88	0.12099887	71.66
89	0.12234390	72.76
90	0.12368871	73.39
91	0.12503236	74.35
92	0.12637727	73.44
93	0.12772202	75.18
94	0.12906609	72.65
95	0.13040995	74.67
96	0.13175493	75.54
97	0.13310035	74.70
98	0.13444467	75.45
99	0.13579045	75.42
100	0.13713436	75.74
