epoch	hours	top1Accuracy
1	0.00540761	29.63
2	0.00658057	37.81
3	0.00778168	46.27
4	0.00895641	54.51
5	0.01013440	59.43
6	0.01131720	64.43
7	0.01250044	65.86
8	0.01367889	72.09
9	0.01486783	69.68
10	0.01604531	76.47
11	0.01722269	75.59
12	0.01841284	68.89
13	0.01959271	76.99
14	0.02077499	76.63
15	0.02195682	75.47
16	0.02313912	75.15
17	0.02434187	74.10
18	0.02554519	76.61
19	0.02672690	78.26
20	0.02791723	81.69
21	0.02909830	82.44
22	0.03027859	83.35
23	0.03146932	84.56
24	0.03265044	80.04
25	0.03383378	83.20
26	0.03502298	83.96
27	0.03620515	86.41
28	0.03738559	85.96
29	0.03856730	84.70
30	0.03974731	84.53
31	0.04093997	85.71
32	0.04212320	85.99
33	0.04330709	85.34
34	0.04449664	85.89
35	0.04569817	85.01
36	0.04687921	86.70
37	0.04807154	85.42
38	0.04925554	84.75
39	0.05043908	86.64
40	0.05163126	85.76
41	0.05281598	86.56
42	0.05400113	86.32
43	0.05518596	86.34
44	0.05636862	88.33
45	0.05756146	88.77
46	0.05874434	87.34
47	0.05992719	87.80
48	0.06111365	88.84
49	0.06229643	88.69
50	0.06347937	88.37
51	0.06466616	88.74
52	0.06584933	88.96
53	0.06706123	88.63
54	0.06824731	89.40
55	0.06942705	89.58
56	0.07060615	88.92
57	0.07178814	89.63
58	0.07297131	89.82
59	0.07415976	90.05
60	0.07534168	90.09
