epoch	hours	top1Accuracy
1	0.00520563	28.55
2	0.00946711	38.15
3	0.01374388	44.81
4	0.01804536	49.32
5	0.02238958	53.34
6	0.02678244	52.42
7	0.03099913	63.30
8	0.03539199	62.49
9	0.03950628	65.37
10	0.04353898	63.56
11	0.04796173	64.66
12	0.05235484	70.72
13	0.05659657	63.98
14	0.06089969	70.12
15	0.06536155	68.90
16	0.06964245	71.96
17	0.07379425	71.54
18	0.07797317	71.04
19	0.08219346	75.59
20	0.08663719	73.42
21	0.09097299	77.16
22	0.09515428	76.10
23	0.09937600	76.06
24	0.10365086	78.10
25	0.10813999	76.57
26	0.11238387	79.22
27	0.11671993	77.97
28	0.12090878	77.49
29	0.12509713	78.88
30	0.12934079	80.43
31	0.13372891	79.93
32	0.13791380	79.93
33	0.14214659	80.64
34	0.14640247	79.97
35	0.15060421	82.35
36	0.15473093	82.06
37	0.15899157	82.40
38	0.16322970	82.46
39	0.16750296	83.28
40	0.17189226	83.51
