epoch	hours	top1Accuracy
1	0.00473310	23.87
2	0.00741890	23.43
3	0.01071020	12.93
4	0.01339607	10.37
5	0.01608709	11.89
6	0.01932317	15.53
7	0.02200399	28.12
8	0.02527762	15.28
9	0.02796217	30.24
10	0.03065012	23.60
11	0.03392551	34.74
12	0.03661311	31.59
13	0.03989471	20.07
14	0.04258319	34.32
15	0.04527163	37.41
16	0.04854369	42.69
17	0.05123665	27.86
18	0.05447098	30.92
19	0.05715963	24.94
20	0.05984990	38.89
21	0.06307064	46.57
22	0.06576316	53.76
23	0.06904055	51.00
24	0.07172986	49.07
25	0.07442142	54.46
26	0.07769126	54.29
27	0.08038146	44.67
28	0.08364753	66.88
29	0.08633507	67.72
30	0.08902445	66.30
31	0.09229590	62.00
32	0.09498509	66.09
33	0.09824983	63.58
34	0.10093510	65.44
35	0.10362639	58.46
36	0.10686920	63.94
37	0.10955842	55.62
38	0.11276710	62.01
39	0.11544974	71.15
40	0.11813533	75.79
41	0.12138635	77.27
42	0.12407025	78.66
43	0.12725047	73.57
44	0.12993609	78.26
45	0.13262192	79.76
46	0.13587409	80.47
47	0.13855942	80.66
48	0.14178991	79.85
49	0.14448434	81.09
50	0.14717725	81.44
