epoch	hours	top1Accuracy
1	0.00342004	24.18
2	0.00610865	31.30
3	0.00879634	30.64
4	0.01148729	37.85
5	0.01419608	38.06
6	0.01688892	34.52
7	0.01958240	45.28
8	0.02227567	48.08
9	0.02497079	50.58
10	0.02766675	46.17
11	0.03039355	51.08
12	0.03308914	59.09
13	0.03578630	54.39
14	0.03848509	59.06
15	0.04118114	50.18
16	0.04388088	57.55
17	0.04657766	45.94
18	0.04927407	57.09
19	0.05197110	48.72
20	0.05467039	57.24
21	0.05740103	45.51
22	0.06009912	60.83
23	0.06279662	46.90
24	0.06549525	64.51
25	0.06819324	50.03
26	0.07089163	60.08
27	0.07358946	52.99
28	0.07629728	58.43
29	0.07899568	49.30
30	0.08169126	54.36
31	0.08441836	50.08
32	0.08711303	50.63
33	0.08980851	49.41
34	0.09250373	58.21
35	0.09519946	46.35
36	0.09789374	60.98
37	0.10058913	52.16
38	0.10328581	60.10
39	0.10597883	52.36
40	0.10867141	59.84
41	0.11139478	54.52
42	0.11408758	59.43
43	0.11677844	53.93
44	0.11946802	67.63
45	0.12216006	53.63
46	0.12484895	70.33
47	0.12753861	56.83
48	0.13022810	72.86
49	0.13292017	68.96
50	0.13560995	79.95
