epoch	hours	top1Accuracy
1	0.00535866	37.36
2	0.00656290	34.70
3	0.00775051	43.17
4	0.00899521	37.31
5	0.01016899	36.64
6	0.01134656	34.09
7	0.01251743	37.09
8	0.01369607	38.04
9	0.01489037	36.55
10	0.01606676	30.84
11	0.01723945	24.43
12	0.01841328	22.27
13	0.01958329	21.61
14	0.02074874	21.13
15	0.02190786	20.46
16	0.02306180	12.64
17	0.02428076	10.00
18	0.02541669	10.00
19	0.02655464	10.00
20	0.02769638	10.00
21	0.02883450	10.00
22	0.02996984	10.00
23	0.03111167	10.00
24	0.03224511	10.00
25	0.03337983	10.00
26	0.03452149	10.00
27	0.03565577	10.00
28	0.03678984	10.00
29	0.03792451	10.00
30	0.03905667	10.00
31	0.04019839	10.00
32	0.04133089	10.00
33	0.04246300	10.00
34	0.04360198	10.00
35	0.04474771	10.00
36	0.04595593	10.00
37	0.04709455	10.00
38	0.04822846	10.00
39	0.04936190	10.00
40	0.05050124	10.00
41	0.05163336	10.00
42	0.05276590	10.00
43	0.05389748	10.00
44	0.05502958	10.00
45	0.05616961	10.00
46	0.05730221	10.00
47	0.05843310	10.00
48	0.05957335	10.00
49	0.06070725	10.00
50	0.06183949	10.00
51	0.06297944	10.00
52	0.06411544	10.00
53	0.06525135	10.00
54	0.06638991	10.00
55	0.06754206	10.00
56	0.06867615	10.00
57	0.06981100	10.00
58	0.07094471	10.00
59	0.07208249	10.00
60	0.07322029	10.00
