epoch	hours	top1Accuracy
1	0.00440932	18.57
2	0.00708825	30.45
3	0.01042244	27.42
4	0.01310575	18.31
5	0.01579349	15.01
6	0.01913530	13.00
7	0.02182087	27.22
8	0.02505854	13.04
9	0.02774470	29.26
10	0.03043480	41.62
11	0.03368474	38.08
12	0.03636918	36.90
13	0.03958005	26.35
14	0.04226506	32.02
15	0.04495306	43.65
16	0.04824216	42.96
17	0.05093448	28.46
18	0.05427569	33.61
19	0.05696714	47.23
20	0.05969677	43.56
21	0.06287978	44.37
22	0.06557870	39.14
23	0.06877919	28.30
24	0.07146623	22.94
25	0.07415725	42.96
26	0.07749888	54.81
27	0.08018811	33.43
28	0.08345744	26.67
29	0.08615146	35.25
30	0.08884147	35.57
31	0.09211527	38.90
32	0.09480509	47.80
33	0.09805174	32.32
34	0.10073485	57.50
35	0.10341880	54.07
36	0.10664775	57.22
37	0.10933753	57.12
38	0.11256647	63.05
39	0.11524927	72.10
40	0.11793497	72.65
41	0.12117245	71.63
42	0.12385862	74.93
43	0.12707775	72.74
44	0.12977259	74.35
45	0.13247009	74.93
46	0.13570306	74.30
47	0.13839351	73.51
48	0.14159499	74.44
49	0.14428017	76.32
50	0.14696519	76.92
