epoch	hours	top1Accuracy
1	0.00530227	15.67
2	0.00647065	25.89
3	0.00764727	31.28
4	0.00882554	35.63
5	0.01000385	40.34
6	0.01121402	42.37
7	0.01238203	44.82
8	0.01355142	45.09
9	0.01473106	46.45
10	0.01590270	49.11
11	0.01707999	50.18
12	0.01826150	53.43
13	0.01943997	53.65
14	0.02061670	55.49
15	0.02179207	56.77
16	0.02296862	55.63
17	0.02415475	58.23
18	0.02533474	57.44
19	0.02651191	59.44
20	0.02769445	61.18
21	0.02887068	61.45
22	0.03005086	59.29
23	0.03123982	62.16
24	0.03243363	62.41
25	0.03360961	63.74
26	0.03479942	63.15
27	0.03597769	62.26
28	0.03715997	64.71
29	0.03834008	64.69
30	0.03952311	63.90
31	0.04071209	64.20
32	0.04189092	65.02
33	0.04307211	64.42
34	0.04425771	65.84
35	0.04543886	66.27
36	0.04661905	66.51
37	0.04781226	66.43
38	0.04899294	66.74
39	0.05017036	66.87
40	0.05135283	66.97
