epoch	hours	top1Accuracy
1	0.00550054	36.89
2	0.00669663	46.29
3	0.00787513	54.86
4	0.00904798	43.80
5	0.01025350	60.04
6	0.01143281	60.01
7	0.01261206	57.00
8	0.01381463	57.49
9	0.01500141	63.31
10	0.01618030	59.64
11	0.01736506	64.97
12	0.01854807	57.95
13	0.01972710	58.05
14	0.02091452	62.18
15	0.02209125	62.66
16	0.02329506	57.97
17	0.02448588	55.74
18	0.02566575	46.44
19	0.02689995	39.99
20	0.02808253	39.56
21	0.02925898	34.82
22	0.03044950	29.61
23	0.03163197	26.57
24	0.03280933	22.20
25	0.03400979	19.66
26	0.03519391	16.21
27	0.03637381	11.97
28	0.03758080	10.48
29	0.03875881	10.00
30	0.03993804	10.00
31	0.04112432	10.00
32	0.04229954	10.00
33	0.04348570	10.00
34	0.04469207	10.00
35	0.04586550	10.00
36	0.04706828	10.00
37	0.04825031	10.00
38	0.04942083	10.00
39	0.05063170	10.00
40	0.05180577	10.00
41	0.05297407	10.00
42	0.05417645	10.00
43	0.05534300	10.00
44	0.05651035	10.00
45	0.05771282	10.00
46	0.05887781	10.00
47	0.06004331	10.00
48	0.06124847	10.00
49	0.06241842	10.00
50	0.06358617	10.00
51	0.06475429	10.00
52	0.06591770	10.00
53	0.06708045	10.00
54	0.06824873	10.00
55	0.06941122	10.00
56	0.07057240	10.00
57	0.07173447	10.00
58	0.07289533	10.00
59	0.07406048	10.00
60	0.07522108	10.00
