epoch	hours	top1Accuracy
1	0.00274964	58.48
2	0.00480692	64.80
3	0.00633366	77.49
4	0.00847806	72.27
5	0.01047511	77.88
6	0.01167128	80.14
7	0.01360015	82.09
8	0.01574401	79.10
9	0.01740388	80.62
10	0.01947095	82.47
11	0.02164696	85.77
12	0.02298022	86.62
13	0.02438022	80.76
14	0.02652921	86.00
15	0.02867625	88.52
16	0.03011814	88.79
17	0.03227696	88.75
18	0.03434873	89.51
19	0.03552837	90.16
20	0.03740024	91.63
21	0.03954545	91.87
22	0.04121862	92.60
23	0.04323866	93.60
24	0.04532472	94.06
