epoch	hours	top1Accuracy
1	0.00444205	38.79
2	0.00713172	23.78
3	0.00981760	42.17
4	0.01249451	17.86
5	0.01517567	18.92
6	0.01785745	11.96
7	0.02054178	15.98
8	0.02322796	17.10
9	0.02591343	12.67
10	0.02859714	23.57
11	0.03178326	52.74
12	0.03446569	10.01
13	0.03714472	11.34
14	0.03982490	27.45
15	0.04250570	10.17
16	0.04518580	28.11
17	0.04786594	16.40
18	0.05054474	12.27
19	0.05322348	29.82
20	0.05590106	14.27
21	0.05912530	55.19
22	0.06178548	19.88
23	0.06444379	16.34
24	0.06710619	26.07
25	0.06976558	18.58
26	0.07242448	23.71
27	0.07508619	16.56
28	0.07774575	25.16
29	0.08040575	24.08
30	0.08306587	25.53
31	0.08628533	42.98
32	0.08894167	19.75
33	0.09159608	25.60
34	0.09424871	28.53
35	0.09689848	35.26
36	0.09954984	26.20
37	0.10220066	23.20
38	0.10485261	30.66
39	0.10750643	33.14
40	0.11016105	36.73
41	0.11335955	46.48
42	0.11601642	47.11
43	0.11867171	42.09
44	0.12132782	30.57
45	0.12398973	31.58
46	0.12667803	45.89
47	0.12935272	38.55
48	0.13201429	58.08
49	0.13467075	68.17
50	0.13732840	73.39
