epoch	hours	top1Accuracy
1	0.00505956	33.85
2	0.00950981	47.15
3	0.01371513	51.01
4	0.01783017	56.43
5	0.02198484	65.06
6	0.02627659	70.89
7	0.03063146	72.92
8	0.03478088	72.94
9	0.03898240	75.49
10	0.04307438	75.39
11	0.04725167	78.31
12	0.05133341	77.56
13	0.05555049	72.68
14	0.05967235	80.88
15	0.06365323	78.66
16	0.06815614	82.83
17	0.07251044	72.18
18	0.07669292	78.96
19	0.08073694	78.24
20	0.08487352	80.77
21	0.08922303	82.64
22	0.09353624	83.56
23	0.09760163	79.70
24	0.10188443	83.16
25	0.10606659	83.26
26	0.11022424	84.18
27	0.11387897	82.26
28	0.11823373	83.69
29	0.12288332	79.23
30	0.12733500	83.38
31	0.13142077	84.56
32	0.13542256	80.21
33	0.13965239	79.53
34	0.14383087	85.11
35	0.14833891	80.52
36	0.15251738	86.25
37	0.15688998	85.63
38	0.16091322	82.57
39	0.16500601	85.60
40	0.16909646	84.69
41	0.17366240	85.31
42	0.17788797	83.40
43	0.18238531	85.00
44	0.18672516	86.58
45	0.19094537	86.48
46	0.19507371	86.51
47	0.19924211	88.15
48	0.20373374	87.58
49	0.20816862	88.22
50	0.21235026	87.58
51	0.21645333	88.39
52	0.22064683	88.50
53	0.22476465	89.83
54	0.22899775	89.95
55	0.23323320	88.47
56	0.23746179	90.00
57	0.24160729	90.45
58	0.24585874	91.27
59	0.25003968	91.08
60	0.25435477	91.24
