epoch	hours	top1Accuracy
1	0.00513083	26.72
2	0.00939671	38.10
3	0.01353830	42.95
4	0.01774529	45.27
5	0.02159339	44.50
6	0.02565756	52.22
7	0.02995769	49.69
8	0.03417330	53.85
9	0.03832318	55.45
10	0.04252264	52.70
11	0.04683715	57.02
12	0.05105121	51.09
13	0.05557309	59.69
14	0.05980043	54.92
15	0.06391865	60.72
16	0.06824253	60.17
17	0.07241615	61.41
18	0.07652811	62.57
19	0.08071523	59.55
20	0.08495752	59.71
21	0.08926002	60.49
22	0.09370227	62.81
23	0.09787699	63.81
24	0.10202687	62.27
25	0.10619017	62.99
26	0.11062868	62.75
27	0.11487659	58.10
28	0.11901342	61.34
29	0.12325178	60.78
30	0.12748203	62.29
31	0.13160752	59.88
32	0.13543040	64.59
33	0.13926191	62.87
34	0.14350333	65.04
35	0.14772470	62.83
36	0.15206530	64.88
37	0.15618616	63.48
38	0.16055148	61.15
39	0.16477096	65.32
40	0.16893202	62.88
41	0.17287798	63.62
42	0.17694087	62.57
43	0.18107452	62.99
44	0.18529244	63.41
45	0.18961585	63.74
46	0.19387431	64.79
47	0.19804680	65.59
48	0.20226357	66.49
49	0.20655879	65.95
50	0.21072247	66.66
51	0.21492924	67.00
52	0.21915185	65.58
53	0.22335840	65.90
54	0.22759725	66.81
55	0.23195818	66.06
56	0.23612345	66.69
57	0.24028467	66.71
58	0.24426984	66.72
59	0.24840913	67.32
60	0.25249526	67.42
