epoch	hours	top1Accuracy
1	0.00411240	28.55
2	0.00545159	39.90
3	0.00679510	46.86
4	0.00813727	51.27
5	0.00948100	54.56
6	0.01082477	60.92
7	0.01216961	60.51
8	0.01351431	61.30
9	0.01486022	62.19
10	0.01620655	62.43
11	0.01755297	64.41
12	0.01889954	64.84
13	0.02024617	66.50
14	0.02159423	65.47
15	0.02294172	65.58
16	0.02428977	63.03
17	0.02563862	65.77
18	0.02698707	70.31
19	0.02833633	70.98
20	0.02968475	67.40
21	0.03103243	63.43
22	0.03238024	71.91
23	0.03372809	71.81
24	0.03507706	68.06
25	0.03642588	63.21
26	0.03777437	70.22
27	0.03912222	70.32
28	0.04046991	69.49
29	0.04181824	69.47
30	0.04316551	65.71
31	0.04451394	73.89
32	0.04586272	71.97
33	0.04721164	72.89
34	0.04855908	73.66
35	0.04990586	72.42
36	0.05125350	71.87
37	0.05260150	70.59
38	0.05394886	70.17
39	0.05529646	74.34
40	0.05664371	70.32
41	0.05799101	73.78
42	0.05933958	70.85
43	0.06068637	70.03
44	0.06203321	73.74
45	0.06338056	68.35
46	0.06472794	70.21
47	0.06607438	72.95
48	0.06742141	72.94
49	0.06876799	74.08
50	0.07011498	72.02
51	0.07146186	73.00
52	0.07280728	73.33
53	0.07415363	74.16
54	0.07549942	72.49
55	0.07684547	73.87
56	0.07819054	73.45
57	0.07953659	74.17
58	0.08088200	73.90
59	0.08222771	73.20
60	0.08357426	70.36
61	0.08492011	73.75
62	0.08626523	73.93
63	0.08761140	74.41
64	0.08895674	72.13
65	0.09030284	72.35
66	0.09164814	72.67
67	0.09299253	73.73
68	0.09434195	74.22
69	0.09568669	71.48
70	0.09703156	73.16
71	0.09837608	74.13
72	0.09972133	73.26
73	0.10106656	73.41
74	0.10241110	70.35
75	0.10375592	73.05
76	0.10510093	74.34
77	0.10644586	75.38
78	0.10779049	74.52
79	0.10913555	70.92
80	0.11048098	73.29
81	0.11182514	74.85
82	0.11317028	75.10
83	0.11451549	75.02
84	0.11585991	74.58
85	0.11720459	74.63
86	0.11855078	72.86
87	0.11989573	74.11
88	0.12124018	74.10
89	0.12258472	73.61
90	0.12393084	75.26
91	0.12527526	75.45
92	0.12661960	72.83
93	0.12796430	74.64
94	0.12930822	76.12
95	0.13065259	75.46
96	0.13199916	75.70
97	0.13334440	75.72
98	0.13469023	75.97
99	0.13603650	76.08
100	0.13738274	76.32
