epoch	hours	top1Accuracy
1	0.00503462	35.78
2	0.00621066	59.65
3	0.00739237	67.95
4	0.00857502	66.00
5	0.00975206	73.70
6	0.01093857	69.36
7	0.01212150	69.05
8	0.01330027	76.18
9	0.01452937	74.31
10	0.01571495	71.20
11	0.01689733	80.44
12	0.01808616	70.06
13	0.01926907	72.36
14	0.02045240	73.00
15	0.02163570	65.45
16	0.02281978	72.95
17	0.02401255	75.05
18	0.02519799	75.82
19	0.02638372	75.03
20	0.02757137	78.22
21	0.02875578	76.60
22	0.02993906	69.96
23	0.03112841	77.15
24	0.03231172	71.46
25	0.03349593	75.63
26	0.03472624	75.16
27	0.03591139	73.57
28	0.03709626	77.18
29	0.03828128	75.25
30	0.03946602	68.07
31	0.04065731	72.96
32	0.04184732	78.91
33	0.04303397	74.96
34	0.04422571	72.98
35	0.04542012	79.40
36	0.04660699	76.16
37	0.04779879	80.19
38	0.04899008	77.96
39	0.05017579	80.72
40	0.05136756	81.59
