epoch	hours	top1Accuracy
1	0.00285003	36.21
2	0.00403629	45.34
3	0.00521680	47.69
4	0.00640125	52.76
5	0.00757891	61.76
6	0.00880400	59.79
7	0.00997636	60.87
8	0.01115340	65.68
9	0.01233349	58.45
10	0.01350827	60.72
11	0.01468588	57.05
12	0.01586428	65.07
13	0.01704142	62.13
14	0.01821961	65.12
15	0.01939605	59.83
16	0.02057300	56.80
17	0.02175691	60.68
18	0.02294073	51.99
19	0.02413725	45.33
20	0.02531796	31.39
21	0.02650057	39.18
22	0.02769208	34.52
23	0.02887477	30.66
24	0.03005195	21.95
25	0.03123968	17.48
26	0.03242615	14.32
27	0.03362212	10.55
28	0.03479591	10.00
29	0.03596861	10.00
30	0.03715118	10.00
31	0.03832749	10.00
32	0.03949777	10.00
33	0.04069451	10.00
34	0.04186917	10.00
35	0.04303981	10.00
36	0.04422539	10.00
37	0.04540026	10.00
38	0.04657165	10.00
39	0.04776174	10.00
40	0.04893264	10.00
41	0.05009863	10.00
42	0.05129033	10.00
43	0.05245690	10.00
44	0.05365141	10.00
45	0.05484032	10.00
46	0.05599865	10.00
47	0.05715991	10.00
48	0.05833189	10.00
49	0.05948912	10.00
50	0.06065833	10.00
51	0.06182742	10.00
52	0.06298806	10.00
53	0.06415933	10.00
54	0.06532871	10.00
55	0.06648476	10.00
56	0.06768647	10.00
57	0.06884160	10.00
58	0.07000630	10.00
59	0.07118452	10.00
60	0.07233824	10.00
