epoch	hours	top1Accuracy
1	0.00295439	34.41
2	0.00496059	45.70
3	0.00744383	48.21
4	0.00954905	56.53
5	0.01160204	52.51
6	0.01372335	56.44
7	0.01573078	59.02
8	0.01770409	56.92
9	0.01970112	46.34
10	0.02178195	53.91
11	0.02378618	53.24
12	0.02578218	54.30
13	0.02776389	65.71
14	0.02989631	60.27
15	0.03186878	67.87
16	0.03384142	67.84
17	0.03580460	63.37
18	0.03791183	72.51
19	0.03992649	66.49
20	0.04198821	72.08
21	0.04406896	73.34
22	0.04605311	73.18
23	0.04816623	74.78
24	0.05024823	67.94
25	0.05248908	73.56
26	0.05446637	76.40
27	0.05646733	71.95
28	0.05861998	71.16
29	0.06072125	72.99
30	0.06270553	77.41
31	0.06471067	70.09
32	0.06669680	74.28
33	0.06871349	77.52
34	0.07069760	75.87
35	0.07271923	77.33
36	0.07470318	80.10
37	0.07671382	81.30
38	0.07870116	81.71
39	0.08086245	82.61
40	0.08297097	84.03
