epoch	hours	top1Accuracy
1	0.01481611	37.09
2	0.01599213	44.84
3	0.01716521	52.55
4	0.01833115	42.68
5	0.01950089	60.73
6	0.02068863	59.76
7	0.02185508	62.24
8	0.02304132	62.12
9	0.02423379	57.25
10	0.02540276	61.08
11	0.02657807	63.32
12	0.02781897	57.37
13	0.02900534	62.84
14	0.03017515	64.45
15	0.03134702	62.33
16	0.03255625	59.54
17	0.03373214	61.51
18	0.03490047	53.96
19	0.03610672	53.61
20	0.03728252	50.62
21	0.03844990	50.03
22	0.03964811	36.87
23	0.04082089	33.01
24	0.04199129	33.96
25	0.04320144	29.78
26	0.04437800	25.78
27	0.04556580	21.19
28	0.04676419	20.14
29	0.04793210	18.75
30	0.04910234	16.91
31	0.05031594	14.91
32	0.05148731	12.16
33	0.05265973	10.02
34	0.05387128	10.00
35	0.05504019	10.00
36	0.05621123	10.00
37	0.05741273	10.00
38	0.05858278	10.00
39	0.05980678	10.00
40	0.06098390	10.00
