epoch	hours	top1Accuracy
1	0.00498030	29.50
2	0.00925850	40.83
3	0.01377052	48.06
4	0.01818333	56.92
5	0.02248168	61.60
6	0.02662568	62.23
7	0.03074784	70.27
8	0.03483826	72.79
9	0.03898264	74.56
10	0.04321646	74.29
11	0.04752463	78.70
12	0.05168338	78.84
13	0.05603492	78.86
14	0.06047144	80.66
15	0.06447370	78.33
16	0.06879391	82.39
17	0.07294901	81.72
18	0.07697834	84.02
19	0.08147637	83.54
20	0.08553659	83.26
21	0.08961282	86.08
22	0.09371956	85.10
23	0.09780140	83.30
24	0.10218206	86.50
25	0.10634147	85.69
26	0.11057090	86.45
27	0.11477742	85.79
28	0.11914803	87.57
29	0.12324598	86.63
30	0.12750662	86.69
31	0.13169020	87.84
32	0.13591379	85.92
33	0.14011642	87.36
34	0.14436847	84.30
35	0.14844804	88.54
36	0.15281143	89.03
37	0.15706890	88.35
38	0.16117591	87.91
39	0.16530026	89.19
40	0.16958854	88.75
41	0.17369044	87.74
42	0.17789968	89.32
43	0.18205632	89.25
44	0.18633388	88.65
45	0.19053780	89.73
46	0.19455658	90.13
47	0.19864045	89.66
48	0.20282132	89.91
49	0.20691820	90.17
50	0.21113679	90.45
51	0.21533412	90.07
52	0.21969035	90.66
53	0.22399731	90.92
54	0.22821692	90.88
55	0.23220924	90.43
56	0.23641646	90.65
57	0.24090790	90.93
58	0.24505833	91.30
59	0.24943241	91.31
60	0.25370447	91.30
