epoch	hours	top1Accuracy
1	0.00494409	20.98
2	0.00732827	29.08
3	0.01051302	14.37
4	0.01287235	51.40
5	0.01524623	29.49
6	0.01848076	25.50
7	0.02083464	26.43
8	0.02409221	10.00
9	0.02647208	23.50
10	0.02886218	20.04
11	0.03210796	23.62
12	0.03448203	23.51
13	0.03775041	19.10
14	0.04014543	49.81
15	0.04250970	26.77
16	0.04573730	33.99
17	0.04812377	25.51
18	0.05152162	27.79
19	0.05388185	30.53
20	0.05623232	30.95
21	0.05945796	37.02
22	0.06188857	36.28
23	0.06510662	37.11
24	0.06744429	56.55
25	0.06979184	46.85
26	0.07312722	51.58
27	0.07548416	39.76
28	0.07880255	30.17
29	0.08114417	45.16
30	0.08350436	35.55
31	0.08671575	54.86
32	0.08906567	36.18
33	0.09239407	15.20
34	0.09476394	68.37
35	0.09710129	52.72
36	0.10026306	64.80
37	0.10263827	65.40
38	0.10581417	37.65
39	0.10818800	57.89
40	0.11055172	72.58
41	0.11385764	57.09
42	0.11621301	54.79
43	0.11939078	62.93
44	0.12174472	73.12
45	0.12412301	80.36
46	0.12742211	81.61
47	0.12977303	86.51
48	0.13299849	87.74
49	0.13536408	89.92
50	0.13769924	90.46
