epoch	hours	top1Accuracy
1	0.00263038	36.26
2	0.00455638	61.34
3	0.00647936	68.59
4	0.00845553	75.64
5	0.01047299	77.84
6	0.01251335	78.19
7	0.01456289	81.65
8	0.01649810	81.86
9	0.01857339	82.33
10	0.02049918	77.83
11	0.02259388	80.28
12	0.02459275	80.63
13	0.02652538	77.43
14	0.02855249	84.61
15	0.03048908	81.25
16	0.03259831	81.51
17	0.03465254	83.23
18	0.03672324	84.90
19	0.03876002	72.57
20	0.04081412	86.22
21	0.04295515	85.05
22	0.04488400	86.74
23	0.04681483	84.46
24	0.04874835	79.95
25	0.05072631	86.71
26	0.05263791	87.99
27	0.05453900	79.71
28	0.05656407	88.47
29	0.05848223	87.10
30	0.06040044	88.15
31	0.06232694	89.39
32	0.06426022	88.19
33	0.06629725	88.30
34	0.06829417	90.25
35	0.07026946	90.92
36	0.07222506	91.27
37	0.07414713	89.95
38	0.07606915	92.56
39	0.07800357	92.95
40	0.07993742	93.30
