epoch	hours	top1Accuracy
1	0.00453362	17.67
2	0.00720915	24.54
3	0.00988650	19.47
4	0.01256783	34.06
5	0.01525138	34.75
6	0.01793818	35.14
7	0.02062284	41.86
8	0.02330618	35.80
9	0.02598976	43.39
10	0.02867098	34.33
11	0.03189735	42.72
12	0.03457686	27.13
13	0.03725810	43.99
14	0.03994147	44.62
15	0.04262632	48.05
16	0.04531321	43.48
17	0.04799937	44.18
18	0.05068524	45.96
19	0.05336890	35.63
20	0.05605238	40.11
21	0.05927125	50.07
22	0.06195331	37.25
23	0.06463657	41.76
24	0.06732118	42.55
25	0.07000631	39.44
26	0.07269033	52.00
27	0.07537487	44.54
28	0.07805942	49.83
29	0.08074703	42.58
30	0.08343444	49.60
31	0.08666008	55.64
32	0.08934692	49.80
33	0.09203349	45.78
34	0.09472192	49.19
35	0.09740906	45.20
36	0.10009734	42.97
37	0.10278559	46.76
38	0.10547440	45.18
39	0.10816574	39.03
40	0.11085641	46.35
41	0.11408594	60.93
42	0.11677619	46.31
43	0.11946764	33.67
44	0.12216109	47.86
45	0.12485484	39.37
46	0.12754906	52.70
47	0.13025230	42.97
48	0.13294672	53.76
49	0.13564183	55.53
50	0.13833709	64.61
