epoch	hours	top1Accuracy
1	0.00453449	16.78
2	0.00776848	15.39
3	0.01099272	14.60
4	0.01425458	25.91
5	0.01747449	43.22
6	0.02069210	22.76
7	0.02398283	18.66
8	0.02720570	40.98
9	0.03039492	34.76
10	0.03358807	44.07
11	0.03684275	53.39
12	0.04010274	44.25
13	0.04329774	47.30
14	0.04661883	52.26
15	0.04985434	55.17
16	0.05320097	51.37
17	0.05643143	52.04
18	0.05962337	58.73
19	0.06283581	23.73
20	0.06603962	60.82
21	0.06921842	58.66
22	0.07245200	64.64
23	0.07569427	66.02
24	0.07889579	61.79
25	0.08208735	64.94
26	0.08532479	72.83
27	0.08853741	60.11
28	0.09173978	82.60
29	0.09493696	55.01
30	0.09812784	80.15
31	0.10131042	77.78
32	0.10453774	77.34
33	0.10772225	83.82
34	0.11094972	79.30
35	0.11413709	83.79
36	0.11731830	83.90
37	0.12051844	69.17
38	0.12370787	83.91
39	0.12683721	89.77
40	0.13006882	87.76
41	0.13326090	90.56
42	0.13653656	90.36
43	0.13972251	89.83
44	0.14292650	92.04
45	0.14611537	91.16
46	0.14940779	92.66
47	0.15258778	92.68
48	0.15580367	93.07
49	0.15904890	93.39
50	0.16231383	93.38
