epoch	hours	top1Accuracy
1	0.00550528	37.66
2	0.00972035	56.52
3	0.01400182	61.69
4	0.01858006	75.63
5	0.02284749	70.89
6	0.02701139	77.45
7	0.03117546	77.51
8	0.03519740	81.16
9	0.03933664	84.66
10	0.04348814	79.91
11	0.04765340	83.93
12	0.05186887	84.71
13	0.05605938	79.03
14	0.06016209	83.15
15	0.06455095	81.71
16	0.06880146	84.13
17	0.07306738	81.85
18	0.07715899	81.98
19	0.08120862	79.84
20	0.08531760	86.10
21	0.08952963	81.80
22	0.09374314	86.85
23	0.09804005	81.76
24	0.10223252	85.46
25	0.10684808	87.58
26	0.11090001	83.83
27	0.11498730	86.64
28	0.11908700	86.36
29	0.12311285	88.95
30	0.12705382	88.07
31	0.13114546	87.75
32	0.13538599	89.37
33	0.13946530	88.72
34	0.14362033	90.40
35	0.14790508	90.92
36	0.15211992	91.22
37	0.15626056	90.73
38	0.16061846	92.17
39	0.16484436	92.79
40	0.16889463	93.54
